No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
5,2,141.156,430.968,2.8595,2.02548,2083.57,223.642,11.5908,-7.51413,73276.5,667.58,1,1,1,1,1,0
5,3,140.837,431.092,2.53761,2.28423,2079.34,262.001,24.7303,0.625768,71746.1,683.101,1,1,1,1,1,0
5,4,140.525,430.99,2.26695,2.26071,2086.03,252.036,16.3326,7.99794,64954.5,640.195,1,1,1,1,1,0
5,5,140.557,431.011,2.24038,2.1319,2100.65,282.461,14.3356,10.7346,61282.5,650.266,1,1,1,1,1,0
5,6,141.042,431.09,2.54309,2.26729,2214.24,221.325,6.33395,0.768897,77864.6,698.556,1,1,1,1,1,0
5,7,141.009,431.066,2.40415,2.15777,2228.55,254.27,13.132,-1.50061,70908.5,678.266,1,1,1,1,1,0
5,8,141.171,431.115,2.48864,2.09845,2326.98,203.887,5.87502,-5.54742,75950.3,663.414,1,1,1,1,1,0
5,9,140.962,431.082,2.44796,2.17778,2137.54,217.611,9.12928,-6.76211,70239.5,639.201,1,1,1,1,1,0
5,10,140.973,430.95,2.44989,2.15798,2120.41,244.787,7.63432,0.846492,69123.7,653.118,1,1,1,1,1,0
5,11,140.882,430.974,2.4908,1.89063,2315.55,291.895,25.2431,1.0627,65370.8,669.396,1,1,1,1,1,0
5,12,140.747,431.162,2.34829,2.0068,2222.05,285.764,23.5123,-0.834576,62969.2,654.177,1,1,1,1,1,0
5,13,140.914,431.171,2.2398,2.00753,2286.42,283.062,9.52138,-5.46854,63979.2,656.391,1,1,1,1,1,0
5,14,140.975,431.014,2.39069,1.88357,2383.2,316.749,8.28869,-8.38988,66570.6,698.112,1,1,1,1,1,0
5,15,140.716,430.892,2.39456,1.93706,2439.7,297.527,22.0157,-3.26144,68939.9,704.024,1,1,1,1,1,0
5,16,140.947,431.013,2.32661,2.0636,2400.03,251.384,12.1357,-2.61995,71476.4,667.207,1,1,1,1,1,0
5,17,140.766,431.012,2.47454,2.08264,2262.2,256.544,19.2223,1.48297,70442.7,670.876,1,1,1,1,1,0
5,18,140.948,430.999,2.51545,2.05581,2374.17,212.486,13.2764,-0.133766,75636.1,667.976,1,1,1,1,1,0
5,19,141.045,430.919,2.46065,1.97162,2410.73,255.434,13.1261,-0.365077,71593.8,686.402,1,1,1,1,1,0
5,20,141.157,431.239,2.49976,2.02354,1956.45,262.321,12.8567,-5.23659,60056.8,624.592,1,1,1,1,1,0
5,21,141.198,431.225,2.37551,2.08719,1909.83,260.728,10.2029,-7.33604,57748.8,609.751,1,1,1,2,2,0
5,22,140.828,430.823,2.48521,2.08003,2217.35,255.685,17.8708,3.51196,70652.9,676.515,1,1,1,2,2,0
5,23,140.513,431.128,2.45396,2.0179,2320.11,287.08,27.1326,-4.85366,69272.6,700.533,1,1,1,2,2,0
5,24,140.65,431.138,2.57196,2.01905,2194.76,261.142,20.9357,-3.59733,68766.5,666.036,1,1,2,2,2,0
5,25,141.333,431.191,2.52544,2.06357,2133.86,220.21,2.97167,-10.9018,69281.9,638.444,1,1,1,2,2,0
5,26,141.072,431.013,2.45804,2.15594,1998.38,221.068,8.39165,-6.0383,64573.8,608.71,1,1,1,2,2,0
5,27,140.469,430.868,2.28096,1.86645,2354.09,278.067,20.1233,-6.07753,62306.2,638.71,1,1,1,1,1,0
5,28,140.512,430.799,2.35187,1.85424,2363.9,322.645,23.54,-3.12057,60697.7,683.716,1,1,1,1,1,0
5,29,140.768,430.911,2.45252,2.09579,2446.06,255.788,22.8303,-14.3663,75870.6,707.97,1,1,1,1,1,0
5,30,140.607,430.906,2.47585,2.01031,2458.83,275.692,27.465,-17.1164,72755.5,718.71,1,1,1,1,1,0
5,31,140.615,430.892,2.34437,2.04177,2524.04,271.725,27.5681,-4.98486,70738.1,699.592,1,1,1,1,1,0
5,32,140.718,431.19,2.51287,2.13392,2302.22,199.758,17.3473,-8.18573,75523.9,645.941,1,1,1,1,1,0
5,33,140.602,431.029,2.47593,1.99645,2270.8,230.604,21.5139,-0.863592,68246,634.101,1,1,1,1,1,0
5,34,140.828,431.066,2.38703,2.08408,2283.27,231.192,21.6873,-10.5353,68851.1,628.823,1,1,1,1,1,0
